  TidValueString,1,3,4,5,6,7,8,9,10,0,1,3,5,6,7,8,9,10,0,1,3,5,6,7,8,9,10,0,1,3,5,6,7,8,9,10,0,1,3,5,6,7,8,9,10,0,1,5,6,7,8,9,10,0,1,3,5,7,8,9,10,0,1,3,5,6,7,8,9,10,0,1,3,5,6,7,8,9,10,0,1,3,5,6,8,9,10,0,1,3,5,6,7,8,9,10,0,1,3,5,6,7,8,9,10,0,1,3,5,6,7,9,10,0,1,3,5,6,7,8,9,0,1,3,5,6,7,8,10,0,3,5,6,7,8,9,10,0,1,3,5,6,7,8,9,10,0,1,2,3,6,7,8,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Description,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,Stream number 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  TxPackets,318080,1795175,56800,3590358,3590351,1795177,3590351,1795177,1795177,1290892603,318080,1795175,3590358,3590351,1795177,3590351,1795177,1795177,1290892603,318080,1795175,3590358,3590351,1795177,3590351,1795177,1795177,1290892603,318080,1795175,3590358,3590351,1795177,3590351,1795177,1795177,1290892603,318080,1795175,3590358,3590351,1795177,3590351,1795177,1795177,1290892603,318080,3590358,3590351,1795177,3590351,1795177,1795177,1290892603,318080,1795175,3590358,1795177,3590351,1795177,1795177,1290892603,318080,1795175,3590358,3590351,1795177,3590351,1795177,1795177,1290892603,318080,1795175,3590358,3590351,1795177,3590351,1795177,1795177,1290892603,318080,1795175,3590358,3590351,3590351,1795177,1795177,1290892603,318080,1795175,3590358,3590351,1795177,3590351,1795177,1795177,1290892603,318080,1795175,3590358,3590351,1795177,3590351,1795177,1795177,1290892603,318080,1795175,3590358,3590351,1795177,1795177,1795177,1290892603,318080,1795175,3590358,3590351,1795177,3590351,1795177,1290892603,318080,1795175,3590358,3590351,1795177,3590351,1795177,1290892603,1795175,3590358,3590351,1795177,3590351,1795177,1795177,1290892603,318080,1795175,3590358,3590351,1795177,3590351,1795177,1795177,1290892603,318080,129089343,1795175,3590351,1795177,3590351,1795177,1795177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX Totals:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  RxPercent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  RxBpsL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  RxBpsL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  RxPps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  RxBytes,34968780,1419577296,6244480,2839104857,2839095553,1419579682,2839097324,1419579873,1419579873,141921589700,34968780,1419576106,2839104292,2839095353,1419579023,2839096675,1419579873,1419579682,141921561870,34968780,1419576106,2839103978,2839094296,1419579023,2839095553,1419579682,1419579682,141921534040,34968780,1419575809,2839103978,2839094030,1419577833,2839095353,1419579682,1419579023,141921506210,34968780,1419575809,2839103789,2839094030,1419577833,2839095353,1419579682,1419579023,141921478380,34968780,2839102639,2839093434,1419577833,2839094296,1419579023,1419579023,141921451650,34968780,1393883628,2839102343,1419577536,2839094030,1419579023,1419577833,141921423930,34968780,1418289996,2839102343,2839092478,1419577536,2839094030,1419579023,1419577833,141921394450,34968780,1418169937,2839101694,2839091968,1419577536,2839093434,1419577833,1419577833,141921387080,34968780,1391195875,2839100469,2839091374,2839091480,1419576365,1419577536,141921324600,34968780,1353312026,2839100372,2797369403,1390639982,2839091968,1419577536,1419577536,141921334940,34968780,1369995295,2839100372,2838023665,1419043851,2839088528,1419577022,1419576661,141921305350,34968780,1369958646,2839100722,2837840910,1418993757,1419576305,1419575902,141922187440,34968780,1330168240,2839079971,2749446023,1380711275,2839093236,1419583946,141927817570,34970320,1299019649,2839097859,2702469254,1348808172,2820042903,1405182585,141927287480,1296884293,2839088534,2697977464,1345858331,2817494260,1419569520,1402743482,141935538580,34973180,1284411872,2839029100,2659119608,1328552792,2711272896,1419534205,1352635121,141932369260,34968780,14192339590,1285757124,2644003843,1322159713,2676838393,1419442917,1340720158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  RxPackets,317898,1794208,56768,3588432,3588418,1794211,3588420,1794212,1794212,1290196270,317898,1794207,3588431,3588417,1794210,3588419,1794212,1794211,1290196017,317898,1794207,3588430,3588416,1794210,3588418,1794211,1794211,1290195764,317898,1794206,3588430,3588415,1794209,3588417,1794211,1794210,1290195511,317898,1794206,3588429,3588415,1794209,3588417,1794211,1794210,1290195258,317898,3588428,3588414,1794209,3588416,1794210,1794210,1290195015,317898,1776418,3588427,1794208,3588415,1794210,1794209,1290194763,317898,1793292,3588427,3588413,1794208,3588415,1794210,1794209,1290194495,317898,1793226,3588426,3588412,1794208,3588414,1794209,1794209,1290194428,317898,1774736,3588424,3588412,3588412,1794208,1794208,1290193860,317898,1743368,3588424,3559656,1774277,3588412,1794208,1794208,1290193954,317898,1754857,3588424,3587663,1793829,3588409,1794208,1794207,1290193685,317898,1754848,3588424,3587530,1793793,1794207,1794205,1290201704,317898,1727451,3588400,3526840,1767523,3588412,1794215,1290252887,317912,1705849,3588434,3494282,1745470,3575125,1784203,1290248068,1704462,3588414,3491274,1743494,3573434,1794198,1782541,1290323078,317938,1694033,3588349,3461835,1730078,3500071,1794172,1747679,1290294266,317898,129021269,1696740,3454089,1727179,3476940,1794058,1739976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX Errors:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  TxRxDiff,182,967,32,1926,1933,966,1931,965,965,696333,182,968,1927,1934,967,1932,965,966,696586,182,968,1928,1935,967,1933,966,966,696839,182,969,1928,1936,968,1934,966,967,697092,182,969,1929,1936,968,1934,966,967,697345,182,1930,1937,968,1935,967,967,697588,182,18757,1931,969,1936,967,968,697840,182,1883,1931,1938,969,1936,967,968,698108,182,1949,1932,1939,969,1937,968,968,698175,182,20439,1934,1939,1939,969,969,698743,182,51807,1934,30695,20900,1939,969,969,698649,182,40318,1934,2688,1348,1942,969,970,698918,182,40327,1934,2821,1384,970,972,690899,182,67724,1958,63511,27654,1939,962,639716,168,89326,1924,96069,49707,15226,10974,644535,90713,1944,99077,51683,16917,979,12636,569525,142,101142,2009,128516,65099,90280,1005,47498,598337,182,68074,98435,136262,67998,113411,1119,55201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  LostPackets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17787,0,0,0,0,0,0,0,913,0,0,0,0,0,0,4,0,979,0,0,0,0,0,0,0,0,19468,1,0,1,1,0,12,0,50836,0,28754,19930,0,0,0,0,0,39346,0,746,377,2,0,0,0,0,39355,0,879,413,1,2,0,0,66752,22,61568,26683,0,0,0,0,88353,0,94125,48735,13284,10003,0,89740,7,97133,50711,14975,9,11665,0,0,100169,71,126571,64127,88337,34,46527,0,0,0,97461,134316,67025,111467,148,54229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  MisorderPackets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,460,1,0,0,0,0,0,0,466,0,0,0,0,0,0,0,934,3,0,0,0,0,0,0,0,923,0,917,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  PayloadErrors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  BitErrorRate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"59509370,462309",0,0,0,0,0,0,0,8,"46661,84784963",0,0,0,0,0,0,3,"52,3076995809",0,8,"629078,70257583",0,0,0,0,0,0,1,"76,1538589382",0,1,"74921450,223535",4,"402,8029780865",0,4,"402,8169180375",8,"805,4438691645",0,1,"56,923618933",0,4,"69551727,755059",0,1,"28486784,625062",1,"79144137,393283",0,0,0,1,"76,1539236547",0,3,"58997583,272722",0,3,"285737,22446391",3,"320898,07984376",8,"805,6429919117",0,0,1,"76,1539603821",0,3,"59089306,408159",0,3,"871781,52280566",3,"638141,44673506",8,"80,5444241337",1,"7610,8934821859",5,"284,5859659335",0,6,"27289071,343336",9,"6862,3648537585",2,"79910932,443135",2,"41569331,719986",0,0,4,"513,5518776229",3,"57445,971326542",8,"50189218,346458",0,4,"35365730,159016",4,"51648731,558842",5,"8882082,9014175",8,"8983098,2355934",4,"1042,1428002057",8,"64957657,406064",3,"819,7504065578",4,"50026924,316815",4,"70991251,753079",6,"643757,9894129",7,"924,9376951965",1,"3948085,926661",8,"2255,6501127415",1,"72250,22145541",9,"74852792,391505",3,"12606,869721765",5,"94985458,811298",6,"3353893,670489",4,"7267192,332085",2,"99393,983253824",4,"29966286,525248",8,"1288,7156055638",0,8,"7654,011328516",9,"47505930,365741",6,"35002859,184573",6,"336696,631748",5,"20516107,226948",1,"303328,21266951",5,"5595814,275808"
RX Latency:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  AggrMinLatency,10344,2038,10128,8797,4764,4780,6825,8949,6800,2535,10465,2038,8797,4788,4804,6841,8965,6825,2535,10369,2062,8821,4788,4828,6857,8989,6825,2511,10369,2046,8821,4788,4804,6841,8981,6825,2535,10344,2046,8901,4860,4884,6905,9110,6905,2535,10369,8925,4860,4884,6905,9110,6905,4435,7410,3673,6199,2182,4227,6319,4203,4435,7410,3706,6199,2182,2182,4227,6319,4195,4459,7410,3561,6199,2206,2190,4251,6392,4219,4435,7410,3537,6223,2166,4243,6319,4219,6889,4980,5991,4058,4355,4467,2126,4179,2086,6889,4980,5991,4058,4355,4467,2086,4179,2086,7017,5085,6063,4187,4339,4483,4307,2190,6993,5085,5782,4187,4387,4459,2190,4283,9567,2607,7995,2094,6528,6696,4331,4307,9519,8019,2094,6552,6616,4331,2238,4323,9543,2583,7995,2070,6504,6592,4307,2206,4291,9567,2607,9519,8140,6648,6616,4451,2238,4307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  AggrAvgLatency,11443,2721,10482,11213,6088,6113,8689,11350,8682,2996,12427,2820,11320,6195,6221,8796,11461,8794,3032,12447,2850,11341,6220,6247,8816,11481,8814,3032,12453,2820,11328,6166,6177,8802,11468,8800,3049,12420,2826,11344,6182,6192,8820,11485,8819,3055,12407,11344,6181,6198,8818,11485,8814,5225,9207,4995,8068,2942,5546,8208,5541,5253,9238,5040,8081,2953,2944,5559,8223,5556,5271,9258,5044,8002,2977,2957,5478,8156,5476,5250,9237,5037,7990,2944,5468,8145,5464,7939,6581,7768,5412,5696,5680,2883,5528,2867,7943,6577,7854,5451,5746,5739,2862,5564,2857,8020,6666,7944,5561,5837,5830,5658,2947,8010,6649,7820,5543,5767,5760,2930,5659,10695,4017,10530,2846,8502,8490,5678,5684,10715,10521,2856,8533,8507,5738,3010,5721,10682,4019,10493,2822,8461,8451,5645,2986,5650,10691,4118,10192,10424,8395,8384,5621,2996,5621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  AggrMaxLatency,28145,14987,23454,27920,22869,20752,31608,31801,31312,29836,39931,20993,34206,30887,30871,38977,40821,37133,29885,39979,21113,34631,30887,30919,39001,40821,37157,29933,39979,21041,34607,30887,30919,39001,40797,37181,29957,39931,21065,34607,30911,30967,39049,40797,37133,25771,37718,34607,30141,30895,39001,40797,36395,36067,37213,21586,31873,22732,28265,32450,29636,37173,37237,25210,31873,22540,22732,31985,32498,35626,37197,37237,25210,31873,22564,22805,32009,32498,35577,37173,37261,25186,31921,22540,32082,32210,35553,42224,30406,29123,28193,29692,30831,17625,29291,22716,42200,30454,29123,28217,29692,30927,17649,29315,22716,39923,30510,28385,28321,29796,22556,29420,22821,42305,30486,29227,28297,29700,24320,17753,29323,44542,27190,32186,16494,29211,33966,20808,26798,50291,32162,15917,38328,35385,24023,16053,26798,50170,27190,32138,16494,38304,35385,24096,16550,26774,50267,26517,44085,32162,38328,35433,24120,16575,20311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  AggrLatencyRange,17801,12949,13326,19123,18105,15972,24783,22852,24512,27301,29466,18955,25409,26099,26067,32136,31856,30308,27350,29610,19051,25810,26099,26091,32144,31832,30332,27422,29610,18995,25786,26099,26115,32160,31816,30356,27422,29587,19019,25706,26051,26083,32144,31687,30228,23236,27349,25682,25281,26011,32096,31687,29490,31632,29803,17913,25674,20550,24038,26131,25433,32738,29827,21504,25674,20358,20550,27758,26179,31431,32738,29827,21649,25674,20358,20615,27758,26106,31358,32738,29851,21649,25698,20374,27839,25891,31334,35335,25426,23132,24135,25337,26364,15499,25112,20630,35311,25474,23132,24159,25337,26460,15563,25136,20630,32906,25425,22322,24134,25457,18073,25113,20631,35312,25401,23445,24110,25313,19861,15563,25040,34975,24583,24191,14400,22683,27270,16477,22491,40772,24143,13823,31776,28769,19692,13815,22475,40627,24607,24143,14424,31800,28793,19789,14344,22483,40700,23910,34566,24022,31680,28817,19669,14337,16004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  CurrMinLatency,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  CurrAvgLatency,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  CurrMaxLatency,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  CurrLatencyRange,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX Jitter:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  AggrMinJitter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
