Global Stream Statistics Counters:
ID:
  TxPortName;Port 0/4/3;Port 0/0/2;Port 0/0/5;Port 0/4/4;Port 0/4/5;Port 0/2/0;Port 0/2/3;Port 0/4/0;Port 0/4/2;Port 0/4/1;Port 0/0/0;Port 0/4/3;Port 0/0/2;Port 0/0/5;Port 0/4/5;Port 0/2/0;Port 0/2/3;Port 0/4/0;Port 0/4/2;Port 0/4/1;Port 0/0/0;Port 0/4/3;Port 0/0/5;Port 0/4/5;Port 0/2/0;Port 0/2/3;Port 0/4/0;Port 0/4/2;Port 0/4/1;Port 0/0/0;Port 0/4/3;Port 0/0/2;Port 0/0/5;Port 0/4/5;Port 0/2/0;Port 0/2/3;Port 0/4/0;Port 0/4/2;Port 0/4/1;Port 0/0/0;Port 0/4/3;Port 0/0/2;Port 0/0/5;Port 0/4/5;Port 0/2/0;Port 0/2/3;Port 0/4/0;Port 0/4/2;Port 0/4/1;Port 0/0/0;Port 0/4/3;Port 0/0/2;Port 0/4/5;Port 0/2/0;Port 0/2/3;Port 0/4/0;Port 0/4/2;Port 0/4/1;Port 0/0/0;Port 0/4/3;Port 0/0/2;Port 0/0/5;Port 0/4/5;Port 0/2/3;Port 0/4/0;Port 0/4/2;Port 0/4/1;Port 0/0/0;Port 0/4/3;Port 0/0/2;Port 0/0/5;Port 0/4/5;Port 0/2/0;Port 0/2/3;Port 0/4/0;Port 0/4/2;Port 0/4/1;Port 0/0/0;Port 0/4/3;Port 0/0/2;Port 0/0/5;Port 0/4/5;Port 0/2/0;Port 0/2/3;Port 0/4/0;Port 0/4/2;Port 0/4/1;Port 0/0/0;Port 0/4/3;Port 0/0/2;Port 0/0/5;Port 0/4/5;Port 0/2/0;Port 0/4/0;Port 0/4/2;Port 0/4/1;Port 0/0/0;Port 0/4/3;Port 0/0/2;Port 0/0/5;Port 0/4/5;Port 0/2/0;Port 0/2/3;Port 0/4/0;Port 0/4/2;Port 0/4/1;Port 0/0/0;Port 0/4/3;Port 0/0/2;Port 0/0/5;Port 0/4/5;Port 0/2/0;Port 0/2/3;Port 0/4/0;Port 0/4/2;Port 0/4/1;Port 0/0/0;Port 0/4/3;Port 0/0/2;Port 0/0/5;Port 0/4/5;Port 0/2/0;Port 0/2/3;Port 0/4/2;Port 0/4/1;Port 0/0/0;Port 0/4/3;Port 0/0/2;Port 0/0/5;Port 0/4/5;Port 0/2/0;Port 0/2/3;Port 0/4/0;Port 0/4/2;Port 0/0/0;Port 0/4/3;Port 0/0/2;Port 0/0/5;Port 0/4/5;Port 0/2/0;Port 0/2/3;Port 0/4/0;Port 0/4/1;Port 0/0/0;Port 0/0/2;Port 0/0/5;Port 0/4/5;Port 0/2/0;Port 0/2/3;Port 0/4/0;Port 0/4/2;Port 0/4/1;Port 0/0/0;Port 0/4/3;Port 0/0/2;Port 0/0/5;Port 0/4/5;Port 0/2/0;Port 0/2/3;Port 0/4/0;Port 0/4/2;Port 0/4/1;Port 0/0/0;Port 0/4/3;Port 0/0/2;Port 0/0/5;Port 0/2/0;Port 0/2/3;Port 0/4/0;Port 0/4/2;Port 0/4/1
  StreamId;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  RxPortName;Port 0/0/0;Port 0/0/0;Port 0/0/0;Port 0/0/0;Port 0/0/0;Port 0/0/0;Port 0/0/0;Port 0/0/0;Port 0/0/0;Port 0/0/0;Port 0/0/1;Port 0/0/1;Port 0/0/1;Port 0/0/1;Port 0/0/1;Port 0/0/1;Port 0/0/1;Port 0/0/1;Port 0/0/1;Port 0/0/1;Port 0/0/2;Port 0/0/2;Port 0/0/2;Port 0/0/2;Port 0/0/2;Port 0/0/2;Port 0/0/2;Port 0/0/2;Port 0/0/2;Port 0/0/3;Port 0/0/3;Port 0/0/3;Port 0/0/3;Port 0/0/3;Port 0/0/3;Port 0/0/3;Port 0/0/3;Port 0/0/3;Port 0/0/3;Port 0/0/4;Port 0/0/4;Port 0/0/4;Port 0/0/4;Port 0/0/4;Port 0/0/4;Port 0/0/4;Port 0/0/4;Port 0/0/4;Port 0/0/4;Port 0/0/5;Port 0/0/5;Port 0/0/5;Port 0/0/5;Port 0/0/5;Port 0/0/5;Port 0/0/5;Port 0/0/5;Port 0/0/5;Port 0/2/0;Port 0/2/0;Port 0/2/0;Port 0/2/0;Port 0/2/0;Port 0/2/0;Port 0/2/0;Port 0/2/0;Port 0/2/0;Port 0/2/1;Port 0/2/1;Port 0/2/1;Port 0/2/1;Port 0/2/1;Port 0/2/1;Port 0/2/1;Port 0/2/1;Port 0/2/1;Port 0/2/1;Port 0/2/2;Port 0/2/2;Port 0/2/2;Port 0/2/2;Port 0/2/2;Port 0/2/2;Port 0/2/2;Port 0/2/2;Port 0/2/2;Port 0/2/2;Port 0/2/3;Port 0/2/3;Port 0/2/3;Port 0/2/3;Port 0/2/3;Port 0/2/3;Port 0/2/3;Port 0/2/3;Port 0/2/3;Port 0/2/4;Port 0/2/4;Port 0/2/4;Port 0/2/4;Port 0/2/4;Port 0/2/4;Port 0/2/4;Port 0/2/4;Port 0/2/4;Port 0/2/4;Port 0/2/5;Port 0/2/5;Port 0/2/5;Port 0/2/5;Port 0/2/5;Port 0/2/5;Port 0/2/5;Port 0/2/5;Port 0/2/5;Port 0/2/5;Port 0/4/0;Port 0/4/0;Port 0/4/0;Port 0/4/0;Port 0/4/0;Port 0/4/0;Port 0/4/0;Port 0/4/0;Port 0/4/0;Port 0/4/1;Port 0/4/1;Port 0/4/1;Port 0/4/1;Port 0/4/1;Port 0/4/1;Port 0/4/1;Port 0/4/1;Port 0/4/1;Port 0/4/2;Port 0/4/2;Port 0/4/2;Port 0/4/2;Port 0/4/2;Port 0/4/2;Port 0/4/2;Port 0/4/2;Port 0/4/2;Port 0/4/3;Port 0/4/3;Port 0/4/3;Port 0/4/3;Port 0/4/3;Port 0/4/3;Port 0/4/3;Port 0/4/3;Port 0/4/3;Port 0/4/4;Port 0/4/4;Port 0/4/4;Port 0/4/4;Port 0/4/4;Port 0/4/4;Port 0/4/4;Port 0/4/4;Port 0/4/4;Port 0/4/4;Port 0/4/5;Port 0/4/5;Port 0/4/5;Port 0/4/5;Port 0/4/5;Port 0/4/5;Port 0/4/5;Port 0/4/5;Port 0/4/5
  TidValueString;1;2;3;4;5;6;7;8;9;10;0;1;2;3;5;6;7;8;9;10;0;1;3;5;6;7;8;9;10;0;1;2;3;5;6;7;8;9;10;0;1;2;3;5;6;7;8;9;10;0;1;2;5;6;7;8;9;10;0;1;2;3;5;7;8;9;10;0;1;2;3;5;6;7;8;9;10;0;1;2;3;5;6;7;8;9;10;0;1;2;3;5;6;8;9;10;0;1;2;3;5;6;7;8;9;10;0;1;2;3;5;6;7;8;9;10;0;1;2;3;5;6;7;9;10;0;1;2;3;5;6;7;8;9;0;1;2;3;5;6;7;8;10;0;2;3;5;6;7;8;9;10;0;1;2;3;5;6;7;8;9;10;0;1;2;3;6;7;8;9;10
  Description;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0
TX Totals:
  TxPercent;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  TxBpsL1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  TxBpsL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  TxPps;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  TxBytes;26180;10358370;1029598;4620;4169959;1030149;1030149;1030456;1032301;1031665;103494930;26180;10358370;1029598;4169959;1030149;1030149;1030456;1032301;1031665;103494930;26180;1029598;4169959;1030149;1030149;1030456;1032301;1031665;103494930;26180;10358370;1029598;4169959;1030149;1030149;1030456;1032301;1031665;103494930;26180;10358370;1029598;4169959;1030149;1030149;1030456;1032301;1031665;103494930;26180;10358370;4169959;1030149;1030149;1030456;1032301;1031665;103494930;26180;10358370;1029598;4169959;1030149;1030456;1032301;1031665;103494930;26180;10358370;1029598;4169959;1030149;1030149;1030456;1032301;1031665;103494930;26180;10358370;1029598;4169959;1030149;1030149;1030456;1032301;1031665;103494930;26180;10358370;1029598;4169959;1030149;1030456;1032301;1031665;103494930;26180;10358370;1029598;4169959;1030149;1030149;1030456;1032301;1031665;103494930;26180;10358370;1029598;4169959;1030149;1030149;1030456;1032301;1031665;103494930;26180;10358370;1029598;4169959;1030149;1030149;1032301;1031665;103494930;26180;10358370;1029598;4169959;1030149;1030149;1030456;1032301;103494930;26180;10358370;1029598;4169959;1030149;1030149;1030456;1031665;103494930;10358370;1029598;4169959;1030149;1030149;1030456;1032301;1031665;103494930;26180;10358370;1029598;4169959;1030149;1030149;1030456;1032301;1031665;103494930;26180;10358370;1029598;1030149;1030149;1030456;1032301;1031665
