  TidValueString;1;3;5;7;8;9;10;11;12;0;1;3;5;7;8;9;10;11;12;0;1;3;5;7;8;9;10;11;12;0;1;3;5;7;8;9;10;11;12;0;1;2;3;5;7;8;9;10;11;12;0;1;5;7;8;9;10;11;12;0;1;3;5;7;8;9;10;11;12;0;1;3;5;7;8;9;10;12;0;1;3;5;7;8;9;10;11;0;1;3;5;8;9;10;11;12;0;1;3;5;7;8;9;10;11;12;0;1;3;5;7;8;9;10;11;12;0;1;3;5;7;9;10;11;12;0;1;3;5;7;8;9;11;12;0;1;3;5;7;8;10;11;12;0;3;5;7;8;9;10;11;12;0;1;3;5;7;8;9;10;11;12;0;1;3;7;8;9;10;11;12
  Description;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0
TX Totals:
  TxPackets;3752;21103;84447;21107;21108;21109;21109;21105;328;2590484;3752;21103;84447;21107;21108;21109;21109;21105;328;2590484;3752;21103;84447;21107;21108;21109;21109;21105;328;2590484;3752;21103;84447;21107;21108;21109;21109;21105;328;2590484;3752;1517415;21103;84447;21107;21108;21109;21109;21105;328;2590484;3752;84447;21107;21108;21109;21109;21105;328;2590484;3752;21103;84447;21107;21108;21109;21109;21105;328;2590484;3752;21103;84447;21107;21108;21109;21109;328;2590484;3752;21103;84447;21107;21108;21109;21109;21105;2590484;3752;21103;84447;21108;21109;21109;21105;328;2590484;3752;21103;84447;21107;21108;21109;21109;21105;328;2590484;3752;21103;84447;21107;21108;21109;21109;21105;328;2590484;3752;21103;84447;21107;21109;21109;21105;328;2590484;3752;21103;84447;21107;21108;21109;21105;328;2590484;3752;21103;84447;21107;21108;21109;21105;328;2590484;21103;84447;21107;21108;21109;21109;21105;328;2590484;3752;21103;84447;21107;21108;21109;21109;21105;328;2590484;3752;21103;21107;21108;21109;21109;21105;328
RX Totals:
  RxPercent;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  RxBpsL1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  RxBpsL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  RxPps;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  RxBytes;56980;2307178;9059361;2309562;2310300;2312768;2311406;2309218;9900;226089270;56980;2307178;9058765;2309562;2310300;2312768;2311406;2309218;880;226062650;56980;2307178;9056702;2309562;2309662;2311406;2311406;2308174;880;226036030;56980;2307089;9055292;2308518;2309662;2311406;2310768;2308174;880;226009410;56980;22613910;2307089;9055021;2308518;2309662;2311406;2310768;2308174;880;225982790;56980;9052597;2308518;2308618;2310768;2310768;2308085;880;225956170;56980;2306453;9052032;2308429;2308618;2310768;2309724;2308085;880;225929550;56980;2306453;9051094;2308429;2308618;2310768;2309724;880;225902930;56980;2306453;9050311;2308429;2308529;2309724;2309724;2307449;225876310;56980;2305247;9050138;2308529;2309724;2309635;2307449;880;225849690;56980;2305247;9050020;2307793;2308529;2309635;2309635;2306243;880;225823070;56980;2305247;9048828;2307793;2307893;2309635;2309635;2306243;880;225795460;56980;2304914;9048175;2306587;2309635;2308999;2306243;880;225768620;56980;2304914;9046220;2306587;2307893;2308999;2305910;880;225742000;56980;2304914;9045708;2306587;2306687;2308999;2305910;880;225715380;2303993;9045420;2306254;2306687;2308999;2307793;2305910;880;225688760;56980;2303993;9045124;2306254;2306687;2307793;2307793;2304989;880;225590750;56980;2302908;2305333;2305433;2307460;2307460;2303904;880
  RxPackets;518;2861;11496;2866;2868;2870;2869;2864;90;2055357;518;2861;11495;2866;2868;2870;2869;2864;8;2055115;518;2861;11493;2866;2867;2869;2869;2863;8;2054873;518;2860;11492;2865;2867;2869;2868;2863;8;2054631;518;205581;2860;11491;2865;2867;2869;2868;2863;8;2054389;518;11489;2865;2866;2868;2868;2862;8;2054147;518;2859;11488;2864;2866;2868;2867;2862;8;2053905;518;2859;11487;2864;2866;2868;2867;8;2053663;518;2859;11485;2864;2865;2867;2867;2861;2053421;518;2858;11484;2865;2867;2866;2861;8;2053179;518;2858;11483;2863;2865;2866;2866;2860;8;2052937;518;2858;11481;2863;2864;2866;2866;2860;8;2052686;518;2857;11480;2862;2866;2865;2860;8;2052442;518;2857;11478;2862;2864;2865;2859;8;2052200;518;2857;11477;2862;2863;2865;2859;8;2051958;2856;11476;2861;2863;2865;2864;2859;8;2051716;518;2856;11474;2861;2863;2864;2864;2858;8;2050825;518;2855;2860;2861;2863;2863;2857;8
RX Errors:
  TxRxDiff;3234;18242;72951;18241;18240;18239;18240;18241;238;535127;3234;18242;72952;18241;18240;18239;18240;18241;320;535369;3234;18242;72954;18241;18241;18240;18240;18242;320;535611;3234;18243;72955;18242;18241;18240;18241;18242;320;535853;3234;1311834;18243;72956;18242;18241;18240;18241;18242;320;536095;3234;72958;18242;18242;18241;18241;18243;320;536337;3234;18244;72959;18243;18242;18241;18242;18243;320;536579;3234;18244;72960;18243;18242;18241;18242;320;536821;3234;18244;72962;18243;18243;18242;18242;18244;537063;3234;18245;72963;18243;18242;18243;18244;320;537305;3234;18245;72964;18244;18243;18243;18243;18245;320;537547;3234;18245;72966;18244;18244;18243;18243;18245;320;537798;3234;18246;72967;18245;18243;18244;18245;320;538042;3234;18246;72969;18245;18244;18244;18246;320;538284;3234;18246;72970;18245;18245;18244;18246;320;538526;18247;72971;18246;18245;18244;18245;18246;320;538768;3234;18247;72973;18246;18245;18245;18245;18247;320;539659;3234;18248;18247;18247;18246;18246;18248;320
