  TidValueString;1;2;4;5;6;7;8;9;10;11;0;1;4;6;7;8;9;10;11;0;1;2;4;6;7;8;9;10;11;0;1;2;4;6;7;8;9;10;11;0;1;2;4;6;7;8;9;10;11;0;2;4;6;7;8;9;10;11;0;1;2;4;7;8;9;10;11;0;1;2;4;6;7;8;9;10;11;0;1;2;4;6;7;8;9;10;11;0;1;2;4;6;8;9;10;11;0;1;2;4;6;7;8;9;10;11;0;1;2;4;6;7;8;9;10;11;0;1;2;4;6;7;9;10;11;0;1;2;4;6;7;8;10;11;0;1;2;4;6;7;8;9;11;0;1;2;4;6;7;8;9;10;0;1;2;6;7;8;9;10;11;0;1;2;4;6;7;8;9;10;11
  Description;Stream number 0;Stream number 0;Stream number 0;Stream number 1;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0
TX Totals:
  TxPackets;4913;353232;19674;126;4914;4915;4916;4917;4917;882;3531616;4913;19674;4914;4915;4916;4917;4917;882;3531616;4913;353232;19674;4914;4915;4916;4917;4917;882;3531616;4913;353232;19674;4914;4915;4916;4917;4917;882;3531616;4913;353232;19674;4914;4915;4916;4917;4917;882;3531616;353232;19674;4914;4915;4916;4917;4917;882;3531616;4913;353232;19674;4915;4916;4917;4917;882;3531616;4913;353232;19674;4914;4915;4916;4917;4917;882;3531616;4913;353232;19674;4914;4915;4916;4917;4917;882;3531616;4913;353232;19674;4914;4916;4917;4917;882;3531616;4913;353232;19674;4914;4915;4916;4917;4917;882;3531616;4913;353232;19674;4914;4915;4916;4917;4917;882;3531616;4913;353232;19674;4914;4915;4917;4917;882;3531616;4913;353232;19674;4914;4915;4916;4917;882;3531616;4913;353232;19674;4914;4915;4916;4917;882;3531616;4913;353232;19674;4914;4915;4916;4917;4917;3531616;4913;353232;4914;4915;4916;4917;4917;882;3531616;4913;353232;19674;4914;4915;4916;4917;4917;882
RX Totals:
  RxPercent;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  RxBpsL1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  RxBpsL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  RxPps;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  RxBytes;3900314;38855520;15494084;13860;3901311;3901841;3902138;3903342;3903342;97020;388477760;3900314;15494084;3901311;3901841;3902138;3903342;3903342;97020;388477760;3900314;38855520;15494084;3901311;3901841;3902138;3903342;3903342;97020;388477760;3900314;38855520;15494084;3901311;3901841;3902138;3903342;3903342;97020;388477760;3900314;38855520;15494084;3901311;3901841;3902138;3903342;3903342;97020;388477760;38855520;15494084;3901311;3901841;3902138;3903342;3903342;97020;388477760;3900314;38855520;15494084;3901841;3902138;3903342;3903342;97020;388477760;3900314;38855520;15494084;3901311;3901841;3902138;3903342;3903342;97020;388477760;3900314;38855520;15494084;3901311;3901841;3902138;3903342;3903342;97020;388477760;3900314;38855520;15494084;3901311;3902138;3903342;3903342;97020;388477760;3900314;38855520;15494084;3901311;3901841;3902138;3903342;3903342;97020;388477760;3900314;38855520;15494084;3901311;3901841;3902138;3903342;3903342;97020;388477760;3900314;38855520;15494084;3901311;3901841;3903342;3903342;97020;388477760;3900314;38855520;15494084;3901311;3901841;3902138;3903342;97020;388477760;3899016;38855520;15494084;3901311;3898979;3902138;3900868;97020;388477760;3899379;38855520;15494084;3901311;3900394;3901022;3903342;3903342;388477760;3899379;38855520;3901311;3900394;3901105;3903342;3903342;97020;388477760;3899283;38855520;15494084;3901311;3900394;3902138;3903342;3903342;97020
  RxPackets;4913;353232;19674;126;4914;4915;4916;4917;4917;882;3531616;4913;19674;4914;4915;4916;4917;4917;882;3531616;4913;353232;19674;4914;4915;4916;4917;4917;882;3531616;4913;353232;19674;4914;4915;4916;4917;4917;882;3531616;4913;353232;19674;4914;4915;4916;4917;4917;882;3531616;353232;19674;4914;4915;4916;4917;4917;882;3531616;4913;353232;19674;4915;4916;4917;4917;882;3531616;4913;353232;19674;4914;4915;4916;4917;4917;882;3531616;4913;353232;19674;4914;4915;4916;4917;4917;882;3531616;4913;353232;19674;4914;4916;4917;4917;882;3531616;4913;353232;19674;4914;4915;4916;4917;4917;882;3531616;4913;353232;19674;4914;4915;4916;4917;4917;882;3531616;4913;353232;19674;4914;4915;4917;4917;882;3531616;4913;353232;19674;4914;4915;4916;4917;882;3531616;4912;353232;19674;4914;4913;4916;4915;882;3531616;4912;353232;19674;4914;4914;4915;4917;4917;3531616;4912;353232;4914;4914;4915;4917;4917;882;3531616;4912;353232;19674;4914;4914;4916;4917;4917;882
RX Errors:
  TxRxDiff;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;2;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0
