  TidValueString;1;2;4;5;6;7;8;9;10;11;0;1;2;4;6;7;8;9;10;11;0;1;4;6;7;8;9;10;11;0;1;2;4;6;7;8;9;10;11;0;1;2;4;6;7;8;9;10;11;0;2;4;6;7;8;9;10;11;0;1;2;4;7;8;9;10;11;0;1;2;4;6;7;8;9;10;11;0;1;2;4;6;7;8;9;10;11;0;1;2;4;6;8;9;10;11;0;1;2;4;6;7;8;9;10;11;0;1;2;4;6;7;8;9;10;11;0;1;2;4;6;7;9;10;11;0;1;2;4;6;7;8;10;11;0;1;2;4;6;7;8;9;11;0;1;2;4;6;7;8;9;10;0;1;2;4;6;7;8;9;10;11;0;1;2;6;7;8;9;10;11
  Description;Stream number 0;Stream number 0;Stream number 0;Stream number 1;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0;Stream number 0
TX Totals:
  TxPackets;1476432;106168929;2952871;58394;1476433;1476434;1476433;1476434;1476434;281358;1061688650;1476432;106168929;2952871;1476433;1476434;1476433;1476434;1476434;281358;1061688650;1476432;2952871;1476433;1476434;1476433;1476434;1476434;281358;1061688650;1476432;106168929;2952871;1476433;1476434;1476433;1476434;1476434;281358;1061688650;1476432;106168929;2952871;1476433;1476434;1476433;1476434;1476434;281358;1061688650;106168929;2952871;1476433;1476434;1476433;1476434;1476434;281358;1061688650;1476432;106168929;2952871;1476434;1476433;1476434;1476434;281358;1061688650;1476432;106168929;2952871;1476433;1476434;1476433;1476434;1476434;281358;1061688650;1476432;106168929;2952871;1476433;1476434;1476433;1476434;1476434;281358;1061688650;1476432;106168929;2952871;1476433;1476433;1476434;1476434;281358;1061688650;1476432;106168929;2952871;1476433;1476434;1476433;1476434;1476434;281358;1061688650;1476432;106168929;2952871;1476433;1476434;1476433;1476434;1476434;281358;1061688650;1476432;106168929;2952871;1476433;1476434;1476434;1476434;281358;1061688650;1476432;106168929;2952871;1476433;1476434;1476433;1476434;281358;1061688650;1476432;106168929;2952871;1476433;1476434;1476433;1476434;281358;1061688650;1476432;106168929;2952871;1476433;1476434;1476433;1476434;1476434;1061688650;1476432;106168929;2952871;1476433;1476434;1476433;1476434;1476434;281358;1061688650;1476432;106168929;1476433;1476434;1476433;1476434;1476434;281358
RX Totals:
  RxPercent;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  RxBpsL1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  RxBpsL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  RxPps;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  RxBytes;1167990244;11678582190;2336422196;6423340;1167991541;1167992061;1167991541;1167992061;1167992061;30949380;116785751500;1167990244;11678582190;2336422196;1167991541;1167992061;1167991541;1167992061;1167992061;30949380;116785751500;1167990244;2336422196;1167991541;1167992061;1167991541;1167992061;1167992061;30949380;116785751500;1167990244;11678582190;2336422196;1167991541;1167992061;1167991541;1167992061;1167992061;30949380;116785751500;1167990244;11678582190;2336422196;1167991541;1167992061;1167991541;1167992061;1167992061;30949380;116785751500;11678582190;2336422196;1167991541;1167992061;1167991541;1167992061;1167992061;30949380;116785751500;1167310822;11678582190;2336422196;1167992061;1167991541;1167992061;1167992061;30949380;116785751500;1167888971;11678582190;2336422196;1167991541;1167992061;1167991541;1167992061;1167992061;30949380;116785751500;1167871410;11678582190;2336422196;1167991541;1167992061;1167991541;1167992061;1167992061;30949380;116785751500;1167077693;11678582190;2336422196;1167991541;1167991541;1167992061;1167992061;30949380;116785784390;1165434487;11678585160;2336422196;1167522317;1167535458;1167991541;1167992061;1167993305;30949380;116785748860;1165825595;11678581530;2336422196;1167933995;1167926763;1167991541;1167992061;1167992061;30949380;116785748310;1165796447;11678581750;2336422196;1167890154;1167867609;1167992061;1167992061;30949380;116785782520;1165387252;11678585050;2336422196;1167554113;1167518732;1167990496;1167993272;30949380;116785849070;1162576663;11678590000;2336422965;1164627437;1164719091;1161146057;1163326547;30949380;116785816620;1164874825;11678587250;2336421916;1167302902;1167304239;1167701198;1167724484;1167993814;116785781310;1165279000;11678584830;2336421987;1167411079;1167429288;1167743444;1167731899;1167992061;30949380;116785784060;1163842975;11678585050;1166307288;1166278838;1167608159;1167633549;1167992061;30949380
  RxPackets;1476432;106168929;2952871;58394;1476433;1476434;1476433;1476434;1476434;281358;1061688650;1476432;106168929;2952871;1476433;1476434;1476433;1476434;1476434;281358;1061688650;1476432;2952871;1476433;1476434;1476433;1476434;1476434;281358;1061688650;1476432;106168929;2952871;1476433;1476434;1476433;1476434;1476434;281358;1061688650;1476432;106168929;2952871;1476433;1476434;1476433;1476434;1476434;281358;1061688650;106168929;2952871;1476433;1476434;1476433;1476434;1476434;281358;1061688650;1475879;106168929;2952871;1476434;1476433;1476434;1476434;281358;1061688650;1476352;106168929;2952871;1476433;1476434;1476433;1476434;1476434;281358;1061688650;1476339;106168929;2952871;1476433;1476434;1476433;1476434;1476434;281358;1061688650;1475671;106168929;2952871;1476433;1476433;1476434;1476434;281358;1061688949;1474321;106168956;2952871;1476043;1476055;1476433;1476434;1476435;281358;1061688626;1474647;106168923;2952871;1476387;1476383;1476433;1476434;1476434;281358;1061688621;1474623;106168925;2952871;1476353;1476336;1476434;1476434;281358;1061688932;1474284;106168955;2952871;1476071;1476041;1476432;1476435;281358;1061689537;1471943;106169000;2952871;1473616;1473718;1470749;1472546;281358;1061689242;1473856;106168975;2952870;1475865;1475862;1476192;1476209;1476436;1061688921;1474193;106168953;2952871;1475954;1475970;1476227;1476219;1476434;281358;1061688946;1473007;106168955;1475041;1475016;1476115;1476135;1476434;281358
RX Errors:
  TxRxDiff;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;93;0;0;0;0;0;0;0;0;0;761;0;0;0;0;0;0;0;0;2111;0;0;390;379;0;0;0;0;24;1785;6;0;46;51;0;0;0;0;29;1809;4;0;80;98;0;0;0;0;2148;0;0;362;393;1;0;0;0;4489;0;0;2817;2716;5684;3888;0;0;2576;0;1;568;572;241;225;0;0;2239;0;0;479;464;206;215;0;0;0;3425;0;1392;1418;318;299;0;0
  LostPackets;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;93;0;0;0;0;0;0;0;0;0;761;0;0;0;0;0;0;0;0;2111;0;0;390;379;0;0;0;0;24;1785;6;0;46;51;0;0;0;0;29;1809;4;0;80;98;0;0;0;0;2148;0;0;362;393;1;0;0;0;4489;0;0;2817;2716;5684;3888;0;0;2576;0;1;568;572;241;225;0;0;2239;0;0;479;464;206;215;0;0;0;3425;0;1392;1418;318;299;0;0
  MisorderPackets;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0
  PayloadErrors;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
